πρόσληψις|a receiving, a taking to one's self, acceptance
πρόσπεινος|very hungry
πρόσφατος|(originally: newly slaughtered, freshly killed), recent, new
πρόσχυσις|a pouring upon, an effusion, a sprinkling
πρόσωπον|the face, countenance, surface
πρότερον|formerly, before
πρότερος|former, before, formerly
πρόφασις|a pretext, an excuse
πρόχορος|Prochorus, one of the seven original deacons at Jerusalem
πρύμνα|the stern of a ship
πρώιμος|dawning, early
πρᾳότης|mildness, gentleness, meekness, kindness
πρᾳύτης|mildness, gentleness
πρᾶγμα|a thing done, a deed, action; a matter, an affair
πρᾶξις|(a) a doing, action, mode of action; plur: deeds, acts, (b) function, business
πρᾷος|mild, gentle, meek, kind
πρῴρα|the prow of a ship
πρῶτον|first, in the first place, before, formerly
πρῶτος|first, before, principal, most important
πταίω|I stumble, fall, sin, err, transgress
πτερύγιον|an extremity, battlement, parapet, apex
πτηνός|winged; subst: a bird, fowl
πτολεμαίς|Ptolemais, a coast city of Phoenicia, midway between Tyre and Caesarea
πτοέω|I terrify, scare, strike with panic
πτωχεία|beggary, poverty, destitution
πτωχεύω|I am in poverty, am a beggar
πτωχός|poor, destitute, spiritually poor, either in a good sense (humble devout persons) or bad
πτέρνα|the heel
πτέρυξ|a wing, pinion
πτόησις|terror, consternation, dismay
πτύον|a simple wooden pitchfork; a winnowing-shovel or fan
πτύρω|I frighten, terrify
πτύσμα|spittle, saliva
πτύσσω|I fold, roll up (as a scroll)
πτύω|I spit
πτῶμα|a fall; a carcass, corpse, dead body
πτῶσις|a falling, a fall, ruin
πυγμή|the fist
πυκνός|frequent, often, much
πυκτεύω|I box, am a boxer
πυλών|a large gate; a gateway, porch, vestibule
πυνθάνομαι|I ask, inquire, ascertain by inquiry, understand
πυρετός|a fever, scorching heat
πυρράζω|I am red, fire-colored
πυρά|a fire, pile of burning fuel
πυρέσσω|I am sick with a fever
πυρός|red, fire-colored
πυρόω|pass: I burn, am set on fire, am inflamed; glow with heat, am purified by fire
πωλέω|I sell, exchange, barter
πωρόω|I harden, render callous, petrify
πάθημα|(a) suffering, affliction, (b) passion, emotion, (c) an undergoing, an enduring
πάθος|suffering, emotion, depraved passion, lust
πάλαι|of old, long ago, in times past, former
πάλη|wrestling, a wrestling bout; hence: a struggle, fight, conflict, contest
πάλιν|again, back, once more, further, on the other hand
πάμπολυς|very great, very much
πάντοθεν|from all sides, on all sides
πάντοτε|always, at all times, ever
πάντως|wholly, entirely, in every way, by all means, certainly
πάντῃ|in every way, entirely, everywhere
πάρδαλις|a leopard, panther
πάρειμι|I am present, am near; I have come, arrived
πάρεσις|overlooking, suspension, remission of punishment for
πάρθος|a Parthian, an inhabitant of the country beyond the eastern boundary of the Roman Empire between the Caspian Sea and the Persian Gulf
πάροδος|a passing by or through
πάροικος|foreign, alien, subst: a foreigner, sojourner
πάροινος|given to wine, drunken, quarrelsome
πάσχα|the feast of Passover, the Passover lamb
πάσχω|I am acted upon in a certain way, either good or bad; I experience ill treatment, suffer
πάταρα|Patara, a town on the coast of the Roman province Lycia
πάτμος|Patmos, a small rocky island in the Aegean sea, south-west of Ephesus
πάφος|Paphos, a city at the western end of Cyprus
πέδη|a shackle, fetter for the feet
πέλαγος|the sea, the deep
πέμπτος|the fifth
πέμπω|I send, transmit, permit to go, put forth
πένης|one who works for his living; a laborer, poor man
πένθος|mourning, sorrow, sadness, grief
πέντε|five
πέραν|over, on the other side, beyond
πέρας|(a) a boundary, limit, extremity, (b) an end, conclusion
πέργαμος|Pergamum, an important city of the Roman province Asia
πέργη|Perga, a city on the river Cestrus in the Roman province Pamphylia
πέριξ|round about, neighboring
πέρυσι|last year, a year ago
πέτομαι|I fly
πέτρα|a rock, ledge, cliff, cave, stony ground
πέτρος|Peter, a Greek name meaning "rock"
πήγανον|rue, a plant used for flavoring or garnishing food
πήγνυμι|I fasten, pitch a tent
πήρα|a sack, wallet for carrying provisions
πίμπρημι|I swell, am inflamed
πίναξ|a plate, platter, disc, dish
πίνω|I drink, imbibe
πίπτω|I fall, fall under (as under condemnation), fall prostrate
πίστις|faith, belief, trust, confidence; fidelity, faithfulness
πόθεν|whence, from what place
πόλεμος|a war, battle, strife
πόλις|a city, the inhabitants of a city
πόμα|drink
πόνος|(a) labor, toil, (b) pain, anguish, distress, suffering
πόντιος|Pontius
πόντος|Pontus, a Roman province in the north of Asia Minor, bordering on the Black Sea, governed along with Bithynia
πόπλιος|Publius, a governor of Malta
πόρκιος|Porcius, the middle (gentile) name of the procurator Festus
πόρνη|a prostitute; met: an idolatrous community
πόρνος|a fornicator, man who prostitutes himself
πόρρω|far, far off, at a distance
πόρρωθεν|from afar, far off, from a distance
πόσις|drinking, drink, beverage
πόσος|how much, how great, how many
πότε|when, at what time
πότερος|which of two, whether
πότος|a drinking, carousing
πύθων|a divining spirit, Python, called after the Pythian serpent said to have guarded the oracle at Delphi and been slain by Apollo
πύλη|a gate
πύργος|a tower, fortified structure
πύρινος|fiery, glittering
πύρωσις|a burning, trial, fiery test
πώποτε|at any time, ever
πώρωσις|hardness of heart, obtuseness
πᾶς|all, the whole, every kind of
πῆχυς|a cubit, about a foot and a half
πῦρ|fire; the heat of the sun, lightning; fig: strife, trials; the eternal fire
πῶλος|a colt, young ass, foal
πῶς|how, in what manner, by what means
σαβαχθανί|thou hast forsaken me
σαβαώθ|hosts, armies
σαββατισμός|a keeping of the Sabbath, a Sabbath rest
σαγήνη|a fishing-net
σαδδουκαῖος|a Sadducee, a member of the aristocratic party among the Jews, from whom the high-priests were almost invariably chosen
σαδώκ|Zadok, an ancestor of Jesus
σαλαθιήλ|Salathiel, son of Jechoniah
σαλαμίς|Salamis, a city at the eastern end of Cyprus
σαλεύω|I shake, excite, disturb in mind, stir up, drive away
σαλμών|Salmon, son of Nahshon and father of Boaz
σαλμώνη|Salmone, a promontory on the east of Crete
σαλπιστής|a trumpeter
σαλπίζω|I sound a trumpet
σαλά|Sala, the name of two of the ancestors of Jesus
σαλήμ|Salem, doubtless identical with Jerusalem
σαλώμη|Salome, wife of Zebedee and mother of James and John, the apostles
σαμαρείτης|a Samaritan
σαμαρεῖτις|a Samaritan woman
σαμοθρᾴκη|Samothrace, an island south of the province of Thrace
σαμουήλ|Samuel, a Hebrew prophet
σαμψών|Samson, one of the Judges of Israel
σαμάρεια|Samaria, a small district of Palestine, bounded by Galilee on the north, and by Judaea on the south, and taking its name from the city of Samaria, the ancient capital of the kingdom of (northern) Israel
σανδάλιον|a sandal
σανίς|a plank, board
σαούλ|Saul, (a) the first king of Israel, (b) the Hebrew name of the Apostle to the Gentiles
σαπρός|rotten, useless, corrupt, depraved
σαπφείρη|Sapphira, wife of Ananias, an early Christian
σαργάνη|a basket, generally of twisted cords
σαρδόνυξ|sardonyx, a precious stone, white streaked with red
σαρκικός|fleshly, carnal, earthly
σαρόω|I sweep, cleanse by sweeping
σατανᾶς|an adversary, Satan
σατᾶν|Satan
σαίνω|I fawn upon, flatter, beguile; pass: I am perturbed
σαῦλος|Saul, the apostle
σβέννυμι|(a) I extinguish, quench, (b) I suppress, thwart
σεαυτοῦ|of yourself
σεβαστός|(official Greek equivalent of Augustus), venerated, august, a title of the Roman emperors; hence secondarily: Augustan, imperial
σεβάζομαι|I worship, stand in awe of
σειρά|a chain
σεισμός|a shaking (as an earthquake); a storm
σεκοῦνδος|Secundus, a Christian of Thessalonica
σελεύκεια|Seleucia, on the Syrian coast, the harbor of Syrian Antioch
σεληνιάζομαι|I am a lunatic, am moonstruck, epileptic
σελήνη|the moon
σεμεί|Semein, an ancestor of Jesus
σεμνός|venerable, honorable, grave, serious, dignified
σεμνότης|dignity, honor, gravity, seriousness
σεμίδαλις|the finest wheaten flour
σερούχ|Serug, an ancestor of Jesus
σείω|I shake; fig: I agitate, stir up
σημαίνω|I signify, indicate, give a sign, make known
σημειόομαι|I note, mark for myself
σημεῖον|a sign, miracle, indication, mark, token
σηρικός|silken, silk
σητόβρωτος|moth-eaten
σθενόω|I strengthen
σιαγών|the jawbone, cheek, jaw
σιγάω|intrans: I am silent, keep silence; trans: I keep secret; pass: I am kept secret
σιγή|silence
σιδήρεος|made of iron
σιδών|Sidon, a great coast city of Phoenicia
σιδώνιος|Sidonian, inhabitant of Sidon
σικάριος|an assassin, murderer, bandit; one of the Sicarii
σιλουανός|Silvanus, a Roman citizen and a helper of Paul
σιλωάμ|Siloam, a spring within the walls, in the south-east corner of Jerusalem
σιμικίνθιον|an apron worn by artisans
σινδών|fine linen, a linen cloth
σινιάζω|I sift, prove by trials, winnow
σινᾶ|Sinai, a mountain in Arabia
σιτευτός|fattened, fatted
σιτιστός|fattened; subst: a fatling, cattle
σιτομέτριον|a measured portion of grain or food
σιωπάω|I keep silence, am silent, either voluntarily or involuntarily
σιών|Zion, the hill; used for Jerusalem or heaven
σκανδαλίζω|I cause to stumble, cause to sin, cause to become indignant, shock, offend
σκευή|tackle, fittings, equipment
σκευᾶς|Sceva, an inhabitant of Ephesus
σκεῦος|a vessel to contain liquid; a vessel of mercy or wrath; any instrument by which anything is done; a household utensil; of ships: tackle
σκηνοπηγία|the feast of tabernacles, the great festival of the Jews, held in October
σκηνοποιός|a tent-maker
σκηνή|a tent, booth, tabernacle, abode, dwelling, mansion, habitation
σκηνόω|I dwell as in a tent, encamp, have my tabernacle
σκιρτάω|I leap (for joy), skip, bound
σκιά|a shadow, shade, thick darkness, an outline
σκληροκαρδία|hardness of heart, perverseness, obstinacy
σκληροτράχηλος|stiff-necked, stubborn, obstinate
σκληρός|hard, violent, harsh, stern
σκληρότης|hardness, hardness of heart, obstinacy, perverseness
σκληρύνω|I harden, make hard, make stubborn
σκολιός|crooked, perverse, unfair, curved, tortuous
σκοπέω|I look at, regard attentively, take heed, beware, consider
σκοπός|a watcher; a goal, a mark aimed at
σκορπίζω|I disperse, scatter abroad (as of sheep); I dissipate, waste; I distribute alms
σκορπίος|a scorpion
σκοτεινός|full of darkness, dark
σκοτία|darkness; fig: spiritual darkness
σκοτίζω|I darken
σκοτόω|(lit. or met.) I darken
σκυθρωπός|gloomy, sad-countenanced
σκωληκόβρωτος|eaten by worms
σκάνδαλον|a snare, stumbling-block, cause for error
σκάπτω|I dig, excavate
σκάφη|a boat; any hollow vessel
σκέλος|the leg (from the hip downwards)
σκέπασμα|clothing, a covering, raiment
σκήνωμα|a tent pitched, a dwelling, tabernacle
σκόλοψ|a stake or thorn; fig: a sharp affliction
σκότος|darkness, either physical or moral
σκύβαλον|refuse, dregs, dung
σκύθης|a Scythian, as typical of the uncivilized
σκύλλω|I flay, trouble, annoy, vex
σκώληξ|a gnawing worm; gnawing anguish
σκῆνος|a tent, tabernacle; fig: of the human body
σκῦλον|spoil taken from a foe
σμαράγδινος|made of emerald, emerald-green
σμυρνίζω|I mingle with myrrh
σμάραγδος|an emerald
σμύρνα|@
σολομών|Solomon, son of David King of Israel, and Bathsheba
σορός|a bier, an open coffin
σουδάριον|a handkerchief, napkin
σουσάννα|Susannah, a woman of the retinue of Jesus
σοφία|wisdom, insight, skill (human or divine), intelligence
σοφίζω|I make wise, instruct; pass: I am skillfully devised
σοφός|wise, learned, cultivated, skilled, clever
σπανία|Spain, roughly co-extensive with the modern country of the name
σπαργανόω|I swathe, wrap in swaddling clothes
σπαράσσω|I convulse, throw into spasms
σπαταλάω|I live extravagantly, luxuriously; I am wanton
σπεκουλάτωρ|a body-guardsman; an executioner
σπερμολόγος|a babbler, gossiper, one who picks up seeds and trifles as does a bird
σπείρω|I sow, spread, scatter
σπεύδω|I hasten, urge on, desire earnestly
σπεῖρα|a cohort, the tenth part of a legion; a military guard
σπιλάς|a hidden rock; fig: a flaw, stigma
σπιλόω|I defile, spot, stain, soil
σπλαγχνίζομαι|I feel compassion, have pity on, am moved
σπλάγχνα|the inward parts; the heart, affections, seat of the feelings
σποδός|ashes
σπορά|seed sown, a sowing
σπουδαιοτέρως|more earnestly, diligently, zealously
σπουδαιότερον|more diligently, earnestly, eagerly, zealously
σπουδαίως|diligently, earnestly, zealously
σπουδαῖος|diligent, earnest, zealous, eager
σπουδάζω|I hasten, am eager, am zealous
σπουδή|(a) speed, haste, (b) diligence, earnestness, enthusiasm
σπυρίς|a plaited basket
σπάω|I draw (as a sword), pull
σπένδω|I pour out as a libation
σπέρμα|(a) seed, commonly of cereals, (b) offspring, descendents
σπήλαιον|a cave, den, hideout
σπόγγος|a sponge
σπόριμος|sown; neut. plur: sown fields
σπόρος|seed for sowing
σπῖλος|a spot, fault, stain, blemish
στατήρ|an Attic silver coin equal in value to the Jewish shekel
σταυρός|a cross
σταυρόω|I fix to the cross, crucify; fig: I destroy, mortify
σταφυλή|a grape, cluster of grapes
στεναγμός|a groaning, sighing
στενοχωρέω|(I keep some one in a tight place), I press upon, cramp, restrain
στενοχωρία|a narrow space, great distress, anguish
στενάζω|I groan, expressing grief, anger, or desire
στενός|narrow, strait
στερεός|solid, firm, steadfast
στερεόω|I strengthen, confirm, establish, settle
στερέωμα|firmness, steadfastness, constancy
στεφανόω|I crown, adorn, decorate
στεφανᾶς|Stephanas, a Corinthian Christian
στεῖρος|barren
στηριγμός|firmness, steadfastness
στηρίζω|(a) I fix firmly, direct myself towards, (b) generally met: I buttress, prop, support; I strengthen, establish
στιγμή|a moment, point of time, an instant
στοιβάς|a bough, branch of a tree
στοιχεῖον|(a) plur: the heavenly bodies, (b) a rudiment, an element, a rudimentary principle, an elementary rule
στοιχέω|I walk in, walk by
στολή|a long robe, worn by the upper classes in the East
στοά|a colonnade, portico
στρατεία|warfare, military service; of Christian warfare
στρατεύομαι|I wage war, fight, serve as a soldier; fig: of the warring lusts against the soul
στρατηγός|(a) a general or leader of the army, (b) a magistrate or governor, (c) captain of the temple
στρατιά|an army; met: a host of angels, the hosts of heaven (i.e. the stars)
στρατιώτης|a soldier
στρατολογέω|I collect an army, enlist troops
στρατοπεδάρχης|commander of the Roman emperor's body-guard
στρατόπεδον|an encamped army
στρεβλόω|I twist, torture; met: I twist or pervert language
στρηνιάω|I live luxuriously, revel, riot
στρουθίον|a small bird, sparrow
στρωννύω|I spread, make a bed
στράτευμα|an army, detachment of troops
στρέφω|I turn, am converted, change, change my direction
στρῆνος|wantonness, luxury
στυγητός|hateful, detestable, disgusting
στυγνάζω|I am gloomy, have a somber countenance, am shocked
στωικός|Stoic
στάδιον|(a) a stadium, one eighth of a Roman mile, (b) a race-course for public games
στάμνος|a jar or vase
στάσις|an insurrection, dissension; originally: standing, position, place
στάχυς|@
στέγη|a flat roof of a house
στέγω|I cover, conceal, ward off, bear with, endure patiently
στέλλω|I set, arrange; mid: I provide for, take care, withdraw from, hold aloof, avoid
στέμμα|a garland, wreath, crown
στέφανος|@
στήκω|I stand fast, stand firm, persevere
στίγμα|a mark or brand
στίλβω|I shine, glisten, flash, am radiant
στόμα|the mouth, speech, eloquence in speech, the point of a sword
στόμαχος|the stomach
στῆθος|the breast, chest
στῦλος|a pillar, support, column
συγγενής|akin to, related; subst: fellow countryman, kinsman
συγγνώμη|permission, indulgence, concession
συγγένεια|kindred, family
συγκαθίζω|I cause to sit down with, sit down together
συγκακοπαθέω|I suffer hardships together with
συγκακουχέω|I suffer ill-treatment with
συγκαλέω|I call together
συγκαλύπτω|I conceal closely, cover up wholly
συγκαταβαίνω|I go down with
συγκατατίθημι|I give a vote with, assent to
συγκαταψηφίζω|I am voted or classed with
συγκατάθεσις|assent, agreement, concord, alliance
συγκεράννυμι|I mix with, unite
συγκινέω|I move together, stir up, excite
συγκλείω|I enclose, shut in, make subject to
συγκληρονόμος|a joint heir, participant
συγκοινωνέω|I am a partaker with, have fellowship with, am an accomplice in
συγκοινωνός|a partaker with, co-partner
συγκομίζω|I bear away together with, as in carrying away a corpse
συγκρίνω|I join together, combine, compare, interpret, explain
συγκυρία|a coincidence, accident, chance
συγκάθημαι|I sit with
συγκάμπτω|I oppress, bend together
συγκύπτω|I am bowed together, bent double
συγχαίρω|I rejoice with, congratulate
συγχράομαι|I have dealings with
συγχέω|I bewilder, stir up, throw into confusion
συζεύγνυμι|I yoke together, unite (as man and wife)
συζητητής|a disputer, as the Greek sophists
συζητέω|I seek together, discuss, dispute
συζωοποιέω|I make alive together with
συζάω|I live together with
συζήτησις|mutual questioning, disputation
συκομωραία|a sycamore tree
συκοφαντέω|I accuse falsely, defraud
συκάμινος|a sycamore tree, black mulberry tree
συκῆ|a fig-tree
συλαγωγέω|I plunder, lead captive; met: I make victim by fraud
συλλαλέω|I talk with, discuss
συλλαμβάνω|I seize, apprehend, assist, conceive, become pregnant
συλλογίζομαι|I reason, reckon with myself, consider
συλλυπέομαι|I am moved to grief by sympathy
συλλέγω|I collect, gather
συλάω|I rob, plunder, strip
συμβασιλεύω|I reign together with
συμβαίνω|I happen, occur, meet
συμβιβάζω|(a) I unite or knit together, (b) I put together in reasoning, and so: I conclude, prove, (c) I teach, instruct
συμβουλεύω|I give advice, exhort; mid: I take counsel together, consult
συμβούλιον|(a) a body of advisers (assessors) in a court, a council, (b) abstr: consultation, counsel, advice; resolution, decree
συμβάλλω|properly: I throw together, hence: I ponder, come up with, encounter, with or without hostile intent; I dispute with; mid: I confer, consult with, contribute
συμεών|Simeon or Simon
συμμαθητής|a fellow disciple
συμμαρτυρέω|I bear witness together with
συμμερίζομαι|I partake with, divide together with, have a share in
συμμιμητής|a joint imitator
συμμορφόω|I bring to the same form with, conform
συμμέτοχος|jointly partaking
συμπαθέω|I sympathize with, have compassion on
συμπαθής|sympathizing, compassionate
συμπαραγίνομαι|I come together with, stand by one, help
συμπαρακαλέω|I invite, encourage along with others; pass: I share in encouragement with
συμπαραλαμβάνω|I take along as a companion
συμπαραμένω|I remain or continue together with
συμπεριλαμβάνω|I embrace completely
συμπληρόω|I fill completely; pass: I am completed
συμπνίγω|I choke utterly, as weeds do plants; I crowd upon
συμπολίτης|a fellow citizen
συμπορεύομαι|I journey together with; I come together, assemble
συμπρεσβύτερος|a fellow elder
συμπάρειμι|I am present together with
συμπάσχω|I suffer together with, sympathize
συμπέμπω|I send together with
συμπίνω|I drink together with
συμπόσιον|a drinking party, festive company
συμφυλέτης|one of the same tribe, a fellow country-man
συμφωνέω|I agree with, harmonize with, agree together
συμφωνία|harmony of instruments, music
συμφέρω|I bring together, collect; I am profitable to
συμφύω|I grow at the same time
συμφώνησις|harmony, agreement, concord
συμψηφίζω|I compute, reckon up, count together
συναγωγή|an assembly, congregation, synagogue, either the place or the people gathered together in the place
συναγωνίζομαι|I struggle in company with, aid
συναθλέω|I compete together with others, cooperate vigorously with
συναθροίζω|I gather together, assemble
συναιχμάλωτος|a fellow captive or prisoner
συνακολουθέω|I accompany, follow together with
συναλίζομαι|I am assembled together with
συναναβαίνω|I go up with
συναναμίγνυμι|I mingle together with, keep company with
συναναπαύομαι|I rest along with
συναντιλαμβάνομαι|I lend a hand along with, take interest in (a thing) along with (others), assist jointly to perform some task, cooperate with, take my share in, help, aid
συναντάω|I meet, encounter, fall in with
συνανάκειμαι|I recline at table with
συναποθνῄσκω|I die together with
συναποστέλλω|I send together with
συναπάγω|I lead away with, carry along with (in good or bad sense according to context); mid: I conform myself willingly to
συναπόλλυμι|I perish along with
συναρμολογέω|I fit together, compact
συναρπάζω|I seize, drag by force
συναυξάνομαι|I grow together
συναίρω|I compare (settle) accounts, make a reckoning
συνδοξάζω|I glorify together with
συνδρομή|a running together, concourse, mob
συνδέω|I bind together; pass: I am bound together with, as of prisoners in chains
συνεγείρω|I raise along with
συνεισέρχομαι|I enter together with, embark with
συνεκλεκτός|fellow-elect, fellow-chosen
συνελαύνω|I compel, urge, force together
συνεπιμαρτυρέω|I unite in bearing witness, sanction
συνεπίστημι|I rise up together against
συνεργέω|I cooperate with, work together
συνεργός|a fellow worker, associate, helper
συνεσθίω|I eat with
συνετός|intelligent, prudent, wise, understanding, discerning
συνευδοκέω|I consent, agree, am of one mind with, am willing
συνευωχέομαι|I feast sumptuously with
συνείδησις|the conscience, a persisting notion
συνηλικιώτης|one of the same age
συνθλάω|I break, break in pieces, crush, shatter
συνθλίβω|I press on all sides, crowd upon
συνθρύπτω|I break in pieces, crush, thoroughly weaken
συνθάπτω|I bury along with
συνοδεύω|I journey with, accompany
συνοδία|a company traveling together, a caravan
συνοικοδομέω|I build together with
συνοικέω|I dwell with, live in wedlock with
συνομιλέω|I talk with, live with
συνομορέω|I am contiguous with, am next door to
συνοχή|distress, anguish, anxiety
συντελέω|I bring to an end, fulfill, accomplish
συντηρέω|I preserve, keep safe, keep in mind, keep close
συντρέχω|I run (rush) together, run with
συντρίβω|I break by crushing, break in pieces, shatter, crush, bruise
συντυγχάνω|I meet with, come to, fall in with
συντάσσω|I arrange with, direct, appoint, prescribe, ordain
συντέλεια|a completion, consummation, end
συντέμνω|I cut short, bring to swift accomplishment, determine, decide
συντίθημι|mid. and pass: I make a compact (agreement) with (together), covenant with, agree
συντόμως|concisely, briefly
συντύχη|Syntyche, a woman member of the church at Philippi
συνυποκρίνομαι|I dissemble with, play a part with
συνυπουργέω|I help together, join in serving
συνωδίνω|I am in travail together
συνωμοσία|a conspiracy, plot
συνάγω|I gather together, collect, assemble, receive with hospitality, entertain
συνάντησις|a meeting with
συνέδριον|a council, tribunal; the Sanhedrin, the meeting place of the Sanhedrin
συνέκδημος|a fellow traveler
συνέπομαι|I accompany, follow with
συνέρχομαι|I come or go with, accompany; I come together, assemble
συνέχω|(a) I press together, close, (b) I press on every side, confine, (c) I hold fast, (d) I urge, impel, (e) pass: I am afflicted with (sickness)
συνήδομαι|I delight inwardly in, congratulate
συνήθεια|a custom, habit, practice
συνίημι|I consider, understand, perceive
συνίστημι|I place together, commend, prove, exhibit; instrans: I stand with; I am composed of, cohere
συροφοινίκισσα|Syrophoenician, i.e. Phoenician (of Syria, in contrast to Carthage and its territory in North Africa)
συράκουσαι|Syracuse
συρία|Syria, a great Roman imperial province, united with Cilicia
συσπαράσσω|I throw violently on the ground
συστασιαστής|a fellow insurgent
συστατικός|commendatory, introductory
συσταυρόω|I crucify together with
συστενάζω|I groan together
συστοιχέω|I am in the same rank with; I answer to, correspond to
συστρατιώτης|a fellow soldier (in the Christian faith)
συστροφή|a gathering together, riotous concourse, conspiracy
συστρέφω|I roll or gather together
συστέλλω|I contract, shorten, wrap around, swathe
συσχηματίζω|I conform to
συχάρ|Sychar, a city of Samaria
συχέμ|Shechem
σφαγή|slaughter, sacrifice
σφοδρῶς|exceedingly, vehemently
σφραγίζω|I seal, set a seal upon
σφραγίς|a seal, signet ring, the impression of a seal, that which the seal attests, the proof
σφυρόν|the ankle bone
σφάγιον|a slaughtered victim
σφάζω|I slay, kill by violence, slaughter, wound mortally
σφόδρα|exceedingly, greatly, very much
σχεδόν|nearly, almost
σχοινίον|a cord, rope
σχολάζω|(a) I have leisure, (b) I stand empty (of a house)
σχολή|leisure, a school, place where there is leisure
σχίζω|I rend, divide asunder, cleave
σχίσμα|a rent, as in a garment; a division, dissention
σχῆμα|fashion, habit, form, appearance
σωματικός|bodily, corporeal
σωματικῶς|bodily, corporeally, belonging to the body
σωρεύω|I heap up, load
σωσθένης|Sosthenes, the ruler of the synagogue at Corinth
σωσίπατρος|Sosipater, a proper name
σωτηρία|welfare, prosperity, deliverance, preservation, salvation, safety
σωτήρ|a savior, deliverer, preserver
σωτήριος|saving, bringing salvation; subst: salvation
σωφρονισμός|self-control, self-discipline, prudence
σωφρονέω|I am of sound mind, am sober-minded, exercise self-control
σωφρονίζω|I make sober-minded, admonish, control
σωφροσύνη|soundness of mind, sanity; self-control, sobriety
σωφρόνως|soberly, with moderation, prudently
σάββατον|the Sabbath, a week
σάκκος|sack-cloth, a sign of mourning
σάλος|the tossing of the sea in a tempest; agitation, rolling
σάλπιγξ|a trumpet, the sound of a trumpet
σάμος|Samos, an island in the Aegean sea off the coast of Asia Minor, near Ephesus and Miletus
σάπφειρος|a sapphire
σάρδεις|Sardis, an ancient city of Lydia in the province of Asia
σάρδιον|carnelian, a precious stone
σάρεπτα|Zarephath, a town in the district of Sidon in Phoenicia
σάρκινος|fleshly, consisting of flesh, carnal
σάρξ|flesh, body, human nature, materiality; kindred
σάρρα|Sarah, wife of Abraham
σάτον|a large measure equal to nearly three English gallons
σέβασμα|an object of worship or veneration
σέβομαι|I reverence, worship, adore
σέργιος|Sergius, the middle (gentile) name of the proconsul of Cyprus
σήθ|Seth, third son of Adam
σήμ|Shem, a son of Noah
σήμερον|today, now
σήπω|I cause to rot, make corrupt
σής|a moth
σίδηρος|iron
σίκερα|intoxicating drink
σίλας|Silas, a pet-form of the name "Silvanus"; a Roman citizen and a helper of Paul
σίμων|Simon
σίναπι|mustard (probably the shrub, not the herb)
σόδομα|Sodom
σός|yours, thy, thine
σύ|you
σύγχυσις|confusion, disturbance
σύζυγος|a yoke-fellow, colleague
σύμβουλος|an adviser, counselor
σύμμορφος|similar, conformed to
σύμφημι|I assent to, consent, confess, agree with
σύμφυτος|grown together, united with
σύμφωνος|harmonious, agreeing with
σύμψυχος|of one accord
σύν εἶμι|I come together
σύν|with
σύνδεσμος|that which binds together; a band, bond
σύνδουλος|a fellow slave, fellow servant; of Christians: a fellow worker, colleague
σύνειμι|I am with, come together with
σύνεσις|a putting together in the mind, hence: understanding, practical discernment, intellect
σύνοιδα|I know, consider, am privy to
σύντριμμα|crushing, destruction, calamity
σύντροφος|one brought up with, a foster brother, an intimate friend
σύρος|Syrian, belonging to Syria
σύρτις|Syrtis, a quicksand off the coast of North Africa
σύρω|I draw, drag, force away
σύσσημον|a signal agreed upon
σύσσωμος|belonging to the same body; fig: of Jews and Gentiles belonging to the same Church
σώπατρος|Sopater, a proper name
σώφρων|of sound mind, self-controlled, temperate, sober-minded, modest, chaste
σῖτος|wheat, grain
σῦκον|a (ripe) fig
σῴζω|I save, heal, preserve, rescue
σῶμα|body, flesh; the body of the Church
ταβηθά|antelope; Tabitha, a Christian woman at Joppa
ταβέρναι|taverns; Three Taverns, the name of a village or town on the Appian Way, about thirty-three miles from Rome
τακτός|appointed, arranged, fixed
ταλαιπωρέω|I endure severe hardship, am harassed, complain
ταλαιπωρία|hardship, misery, distress, toil
ταλαντιαῖος|a talent in weight
ταλαίπωρος|wretched, afflicted, miserable
ταλιθά|(Aramaic), girl, little girl
ταμεῖον|a store-chamber, secret chamber, closet; a granary, barn
ταπεινοφροσύνη|humility, lowliness of mind, modesty
ταπεινός|humble, lowly, in position or spirit (in a good sense)
ταπεινόω|I make or bring low, humble, humiliate; pass: I am humbled
ταπείνωσις|abasement (in spirit), low condition (in circumstances)
ταραχή|a disturbance, tumult, sedition, trouble
ταρσεύς|belonging to Tarsus, a Tarsian
ταρσός|Tarsus, the capital of the Roman province Cilicia
ταρταρόω|I thrust down to Tartarus or Gehenna
ταράσσω|I disturb, agitate, stir up, trouble
ταφή|a burial, burial place
ταχινός|swift, quick, impending
ταχέως|soon, quickly, hastily
ταχύ|quickly, speedily
ταχύς|quick, swift, speedy, ready, prompt
ταῦρος|a bull, an ox
τεκμήριον|a sign, certain proof
τεκνογονέω|I bear children, beget, rear a family
τεκνογονία|child bearing, the rearing of a family
τεκνοτροφέω|I bring up children, rear young
τεκνίον|a little child
τελειωτής|a perfecter, completer, finisher
τελειότης|perfectness, perfection, maturity
τελειόω|(a) as a course, a race, or the like: I complete, finish (b) as of time or prediction: I accomplish, (c) I make perfect; pass: I am perfected
τελεσφορέω|I bring to maturity
τελευτάω|I end, finish, die, complete
τελευτή|end of life, death
τελείως|perfectly, completely, without wavering
τελείωσις|completion, fulfillment, perfection
τελέω|(a) I end, finish, (b) I fulfill, accomplish, (c) I pay
τελώνης|a publican, collector of taxes
τελώνιον|a tax-collector's office, toll-house
τεσσαρακονταετής|forty years of age
τεσσαρεσκαιδέκατος|fourteenth
